what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944906623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944918308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334944922830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944929259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944963982
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1334944964747
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1334944964763
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1334944964776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944965947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944968878
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334944972071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334944973272
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1334944973506
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1334944973522
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1334944973522
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1334944973568
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1334944973568
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334944983337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944984601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944985350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334944986083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945084346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945085786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945086347
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334945087655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945087967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945106392
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334945108315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945117018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334945151612
opened,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1334945152610
activated,editor,com.android.ide.eclipse.adt,18.0.0.v201203301601-306762,"com.android.ide.eclipse.editors.CommonXmlEditor",1334945152673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334945157353
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334945160468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334945171326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334945173303
started,bundle,org.eclipse.mylyn.java.tasks,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.tasks",1334945177117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334945177133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334945177882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334945180440
