what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1334947813270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947814306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1334947814314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947819196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947820149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1334947820164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947820737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947825610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1334947825616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947849679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947866201
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334947871011
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334947871053
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1334947871580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334947874880
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334947876126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947886461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947900167
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334947900307
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334947900338
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1334947905367
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1334947905407
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1334947905408
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1334947905434
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1334947905440
started,bundle,org.eclipse.mylyn.java.ui,3.7.0.v20120319-0200,"org.eclipse.mylyn.java.ui",1334947905460
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1334947905644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334947905728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334947910791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947912883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947913612
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334947928401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947931334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947941964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334947952665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947957253
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947957316
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334947958425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947964442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947964521
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334947965683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947969784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334947969831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334947970701
